date,name,category,value
2022-09-08,ETH,DeFi,1630.1
2022-09-08,LINK,Link,7.0815
2022-09-08,LTC,Ltc,57.295
2022-09-09,BNB,CeFi,280.577
2022-09-09,ETH,DeFi,1635.5
2022-09-09,LINK,Link,7.4055
2022-09-09,LTC,Ltc,57.95
2022-09-10,BNB,CeFi,293.444
2022-09-10,ETH,DeFi,1718.4
2022-09-10,LINK,Link,7.749
2022-09-10,LTC,Ltc,61.145
2022-09-11,BNB,CeFi,296.67
2022-09-11,ETH,DeFi,1774.2
2022-09-11,LINK,Link,7.9035
2022-09-11,LTC,Ltc,63.29
2022-09-12,BNB,CeFi,295.422
2022-09-12,ETH,DeFi,1766.2
2022-09-12,LINK,Link,8.0285
2022-09-12,LTC,Ltc,62.16
2022-09-13,BNB,CeFi,294.044
2022-09-13,ETH,DeFi,1716.4
2022-09-13,LINK,Link,7.7625
2022-09-13,LTC,Ltc,61.4
2022-09-14,BNB,CeFi,277.469
2022-09-14,ETH,DeFi,1574.2
2022-09-14,LINK,Link,7.0235
2022-09-14,LTC,Ltc,59.07
2022-09-15,BNB,CeFi,279.281
2022-09-15,ETH,DeFi,1638.4
2022-09-15,LINK,Link,7.454
2022-09-15,LTC,Ltc,60.205
2022-09-16,BNB,CeFi,271.165
2022-09-16,ETH,DeFi,1472.7
2022-09-16,LINK,Link,7.5695
2022-09-16,LTC,Ltc,56.345
2022-09-17,BNB,CeFi,274.934
2022-09-17,ETH,DeFi,1433.8
2022-09-17,LINK,Link,7.654
2022-09-17,LTC,Ltc,55.945
2022-09-18,BNB,CeFi,279.07
2022-09-18,ETH,DeFi,1469.2
2022-09-18,LINK,Link,8.094
2022-09-18,LTC,Ltc,57.83
2022-09-19,BNB,CeFi,266.343
2022-09-19,ETH,DeFi,1334.8
2022-09-19,LINK,Link,7.5225
2022-09-19,LTC,Ltc,52.63
2022-09-20,BNB,CeFi,272.037
2022-09-20,ETH,DeFi,1375.7
2022-09-20,LINK,Link,7.3035
2022-09-20,LTC,Ltc,52.885
2022-09-21,BNB,CeFi,266.346
2022-09-21,ETH,DeFi,1322.9
2022-09-21,LINK,Link,6.8825
2022-09-21,LTC,Ltc,52.32
2022-09-22,BNB,CeFi,264.008
2022-09-22,ETH,DeFi,1245.5
2022-09-22,LINK,Link,6.68
2022-09-22,LTC,Ltc,51.1
2022-09-23,BNB,CeFi,275.364
2022-09-23,ETH,DeFi,1326.4
2022-09-23,LINK,Link,7.1225
2022-09-23,LTC,Ltc,53.55
2022-09-24,BNB,CeFi,276.628
2022-09-24,ETH,DeFi,1327.3
2022-09-24,LINK,Link,7.449
2022-09-24,LTC,Ltc,55.24
2022-09-25,BNB,CeFi,274.549
2022-09-25,ETH,DeFi,1316.8
2022-09-25,LINK,Link,7.629
2022-09-25,LTC,Ltc,53.42
2022-09-26,BNB,CeFi,274.292
2022-09-26,ETH,DeFi,1294.5
2022-09-26,LINK,Link,7.8705
2022-09-26,LTC,Ltc,52.495
2022-09-27,BNB,CeFi,276.156
2022-09-27,ETH,DeFi,1336.4
2022-09-27,LINK,Link,7.944
2022-09-27,LTC,Ltc,53.45
2022-09-28,BNB,CeFi,272.256
2022-09-28,ETH,DeFi,1328.2
2022-09-28,LINK,Link,8.0575
2022-09-28,LTC,Ltc,52.65
2022-09-29,BNB,CeFi,281.665
2022-09-29,ETH,DeFi,1337.3
2022-09-29,LINK,Link,7.7935
2022-09-29,LTC,Ltc,53.295
2022-09-30,BNB,CeFi,284.165
2022-09-30,ETH,DeFi,1336.0
2022-09-30,LINK,Link,7.9
2022-09-30,LTC,Ltc,53.945
2022-10-01,BNB,CeFi,284.809
2022-10-01,ETH,DeFi,1328.7
2022-10-01,LINK,Link,7.5835
2022-10-01,LTC,Ltc,53.475
2022-10-02,BNB,CeFi,282.861
2022-10-02,ETH,DeFi,1311.9
2022-10-02,LINK,Link,7.394
2022-10-02,LTC,Ltc,52.905
2022-10-03,BNB,CeFi,284.8
2022-10-03,ETH,DeFi,1276.6
2022-10-03,LINK,Link,7.1075
2022-10-03,LTC,Ltc,51.795
2022-10-04,BNB,CeFi,287.095
2022-10-04,ETH,DeFi,1323.2
2022-10-04,LINK,Link,7.3295
2022-10-04,LTC,Ltc,54.19
2022-10-05,BNB,CeFi,296.28
2022-10-05,ETH,DeFi,1361.4
2022-10-05,LINK,Link,7.7225
2022-10-05,LTC,Ltc,55.265
2022-10-06,BNB,CeFi,294.177
2022-10-06,ETH,DeFi,1352.4
2022-10-06,LINK,Link,7.8765
2022-10-06,LTC,Ltc,54.61
2022-10-07,BNB,CeFi,286.999
2022-10-07,ETH,DeFi,1352.1
2022-10-07,LINK,Link,7.6305
2022-10-07,LTC,Ltc,53.525
2022-10-08,BNB,CeFi,282.269
2022-10-08,ETH,DeFi,1331.2
2022-10-08,LINK,Link,7.605
2022-10-08,LTC,Ltc,52.845
2022-10-09,BNB,CeFi,276.341
2022-10-09,ETH,DeFi,1315.4
2022-10-09,LINK,Link,7.4545
2022-10-09,LTC,Ltc,52.79
2022-10-10,BNB,CeFi,278.292
2022-10-10,ETH,DeFi,1323.1
2022-10-10,LINK,Link,7.6315
2022-10-10,LTC,Ltc,53.92
2022-10-11,BNB,CeFi,271.6
2022-10-11,ETH,DeFi,1290.0
2022-10-11,LINK,Link,7.333
2022-10-11,LTC,Ltc,52.62
2022-10-12,BNB,CeFi,271.375
2022-10-12,ETH,DeFi,1279.9
2022-10-12,LINK,Link,7.1335
2022-10-12,LTC,Ltc,52.03
2022-10-13,BNB,CeFi,270.875
2022-10-13,ETH,DeFi,1294.1
2022-10-13,LINK,Link,7.1425
2022-10-13,LTC,Ltc,52.225
2022-10-14,BNB,CeFi,271.575
2022-10-14,ETH,DeFi,1286.8
2022-10-14,LINK,Link,7.0265
2022-10-14,LTC,Ltc,51.08
2022-10-15,BNB,CeFi,269.5
2022-10-15,ETH,DeFi,1296.3
2022-10-15,LINK,Link,6.8905
2022-10-15,LTC,Ltc,51.305
2022-10-16,BNB,CeFi,268.1
2022-10-16,ETH,DeFi,1274.9
2022-10-16,LINK,Link,6.885
2022-10-16,LTC,Ltc,50.38
2022-10-17,BNB,CeFi,272.525
2022-10-17,ETH,DeFi,1305.8
2022-10-17,LINK,Link,7.17
2022-10-17,LTC,Ltc,51.44
2022-10-18,BNB,CeFi,275.675
2022-10-18,ETH,DeFi,1331.5
2022-10-18,LINK,Link,7.3295
2022-10-18,LTC,Ltc,51.815
2022-10-19,BNB,CeFi,273.2
2022-10-19,ETH,DeFi,1310.4
2022-10-19,LINK,Link,7.1275
2022-10-19,LTC,Ltc,51.87
2022-10-20,BNB,CeFi,271.95
2022-10-20,ETH,DeFi,1285.0
2022-10-20,LINK,Link,6.7735
2022-10-20,LTC,Ltc,50.94
